title,x_coord,y_coord
Socrates,0.5349019765853882,0.28176483511924744
Sophismata,0.7485527396202087,0.18293704092502594
Sorites Paradox,0.8126807808876038,0.7438281774520874
Sortals,0.6925053000450134,0.2913937270641327
Sounds,0.7845700979232788,0.3373023569583893
Sovereignty,0.4020831286907196,0.6531689167022705
Absolute and Relational Theories of Space and Motion,0.8674220442771912,0.3687029480934143
Conventionality of Simultaneity,0.8731972575187683,0.3578585982322693
Singularities and Black Holes,0.892239511013031,0.35969996452331543
Supertasks,0.9055705070495605,0.334542453289032
Species,0.9614997506141663,0.5649321675300598
Speech Acts,0.7571116089820862,0.7307044863700867
Herbert Spencer,0.4989391267299652,0.6487744450569153
Speusippus,0.6691204905509949,0.07405414432287216
Baruch Spinoza,0.6105749607086182,0.3453281819820404
Spinoza's Physical Theory,0.6159980893135071,0.34824830293655396
Spinoza's Political Philosophy,0.6112675666809082,0.3543095886707306
Spinoza's Psychological Theory,0.612786591053009,0.3549068570137024
Spinoza's Theory of Attributes,0.6209036707878113,0.34313729405403137
The Traditional Square of Opposition,0.7084517478942871,0.15953387320041656
Śrīharṣa,0.7620032429695129,0.33633166551589966
States of Affairs,0.7865899801254272,0.6031949520111084
Boltzmann's Work in Statistical Physics,0.9740322828292847,0.4024398624897003
Philosophy of Statistical Mechanics,0.9691470265388489,0.39907172322273254
Philosophy of Statistics,0.7927660346031189,0.8427388668060303
Susan Stebbing,0.8506415486335754,0.6635707020759583
Charles Leslie Stevenson,0.5650100708007812,0.6727645397186279
Max Stirner,0.5857699513435364,0.8682475090026855
Stoicism,0.4877083897590637,0.2463357150554657
Leo Strauss,0.5479419231414795,0.15118633210659027
Peter Frederick Strawson,0.6607526540756226,0.468646377325058
Carl Stumpf,0.713817298412323,0.4867089092731476
Suhrawardi,0.579063355922699,0.08178263157606125
Suicide,0.4955041706562042,0.9242813587188721
Supererogation,0.5406069159507751,0.6152729392051697
Supervenience,0.8417233228683472,0.27458879351615906
Supervenience in Ethics,0.8417502641677856,0.27444636821746826
Syrianus,0.6246235966682434,0.09034723043441772
Alfred Tarski,0.86762934923172,0.7456284761428833
Tarski's Truth Definitions,0.8679025769233704,0.7457296252250671
Nicolaus Taurellus,0.6514313817024231,0.2777605354785919
Philosophy of Technology,0.5628188252449036,0.8857659101486206
Bernardino Telesio,0.5906217694282532,0.25102514028549194
Terrorism,0.39876192808151245,0.6906604766845703
Epistemological Problems of Testimony,0.7464248538017273,0.7356544733047485
The Theology of Aristotle,0.5970075130462646,0.17437228560447693
Theophrastus,0.6844370365142822,0.10370524227619171
Theoretical Terms in Science,0.8659891486167908,0.5906034111976624
Thomas of Erfurt,0.7266938090324402,0.23342017829418182
Henry David Thoreau,0.4926601052284241,0.3738356828689575
Thought Experiments,0.9233703017234802,0.5351879596710205
Tibetan Epistemology and Philosophy of Language,0.7394576668739319,0.3279831111431122
The Experience and Perception of Time,0.7191887497901917,0.39962297677993774
Thermodynamic Asymmetry in Time,0.9677518010139465,0.39416903257369995
Time Machines,0.8974258899688721,0.3720073699951172
Time Travel,0.8576493263244629,0.44404688477516174
Time Travel and Modern Physics,0.8581013083457947,0.4399160146713257
Timon of Phlius,0.5706030130386353,0.2903820276260376
Toleration,0.39373424649238586,0.8669909834861755
Theories of the Common Law of Torts,0.3958419859409332,0.7798799276351929
Torture,0.5149218440055847,0.6546088457107544
Touch,0.7685462236404419,0.36818578839302063
Transcendental Arguments,0.6532650589942932,0.4605535864830017
Transcendentalism,0.49114683270454407,0.3783653676509857
Trinity,0.6139413118362427,0.2728722095489502
Trust,0.6913731098175049,0.7801089286804199
Truth,0.8175333142280579,0.6500800251960754
Axiomatic Theories of Truth,0.8594150543212891,0.7711636424064636
The Coherence Theory of Truth,0.790415346622467,0.7263103127479553
The Correspondence Theory of Truth,0.8159385323524475,0.6477299332618713
The Deflationary Theory of Truth,0.817801833152771,0.6587470769882202
The Identity Theory of Truth,0.7838532328605652,0.6170392632484436
Pluralist Theories of Truth,0.8215101957321167,0.6465669274330139
The Revision Theory of Truth,0.8545053601264954,0.7406604290008545
Truthlikeness,0.8664005994796753,0.5486252903938293
Truthmakers,0.8130010366439819,0.6366230249404907
Truth Values,0.8582470417022705,0.8256513476371765
Tsongkhapa,0.44165855646133423,0.32147514820098877
Alan Turing,0.9512490034103394,0.667251467704773
Turing Machines,0.9460353851318359,0.6729925870895386
Kazimierz Twardowski,0.7332059741020203,0.5019145607948303
The Theory of Two Truths in India,0.45443037152290344,0.3291378617286682
The Theory of Two Truths in Tibet,0.4516248106956482,0.3239901661872864
Types and Tokens,0.7766687273979187,0.5774691700935364
Type Theory,0.8987123370170593,0.7676190137863159
Church's Type Theory,0.8983563780784607,0.7593850493431091
Umar Khayyam,0.5945171117782593,0.08761745691299438
The Medieval Problem of Universals,0.6705284118652344,0.22615735232830048
The History of Utilitarianism,0.4949395954608917,0.6345346570014954
Vagueness,0.8125283122062683,0.7439279556274414
Lorenzo Valla,0.7546600699424744,0.8565711379051208
Intrinsic vs. Extrinsic Value,0.6245717406272888,0.8381486535072327
Value Pluralism,0.6248669028282166,0.8554242253303528
Value Theory,0.6229141354560852,0.8386939167976379
Vasubandhu,0.7271000742912292,0.3426762521266937
Giambattista Vico,0.63295978307724,0.561631441116333
Vienna Circle,0.858320951461792,0.5825982689857483
Juan Luis Vives [Joannes Ludovicus Vives],0.616997480392456,0.2184024602174759
The Ethics and Rationality of Voting,0.668138325214386,0.9229252934455872
Voting Methods,0.672532856464386,0.9226709604263306
War,0.39351415634155273,0.7109124660491943
James Ward,0.6443031430244446,0.40043601393699646
Max Weber,0.658988356590271,0.7416752576828003
Simone Weil,0.5309221148490906,0.9899538159370422
Well-Being,0.5271415710449219,0.5614021420478821
Hermann Weyl,0.887914776802063,0.39276325702667236
William Whewell,0.8711731433868408,0.5059152245521545
Alfred North Whitehead,0.6832841038703918,0.5140722990036011
William of Auvergne,0.6462166905403137,0.20844706892967224
William of Champeaux,0.6518109440803528,0.20574861764907837
William of Sherwood,0.734382688999176,0.19880138337612152
Bernard Williams,0.5267377495765686,0.6783040761947632
Donald Cary Williams,0.7535067796707153,0.5635343790054321
John Cook Wilson,0.5963671207427979,0.9742237329483032
Wisdom,0.5255711674690247,0.2621268928050995
Ludwig Wittgenstein,0.8642412424087524,0.6526036262512207
Adam de Wodeham,0.7412480115890503,0.11383979022502899
Christian Wolff,0.6046003103256226,0.39912933111190796
Mary Wollstonecraft,0.40108150243759155,0.5799861550331116
World Government,0.4259538948535919,0.6793128848075867
Chauncey Wright,0.9433064460754395,0.5744399428367615
Wilhelm Maximilian Wundt,0.6712494492530823,0.44501298666000366
John Wyclif,0.6758505702018738,0.26159247756004333
John Wyclif's Political Philosophy,0.6719896793365479,0.2684825360774994
Xenocrates,0.6690195798873901,0.07453332841396332
Xenophanes,0.6655312776565552,0.015763502568006516
Count Paul Yorck von Wartenburg,0.6361938118934631,0.5349802374839783
Giacomo Zabarella,0.5975481271743774,0.21996137499809265
Zeno of Elea,0.7996093034744263,0.2450428456068039
Zombies,0.7622554898262024,0.4448680579662323
